"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
126,1,1,1,0.546666666666667,0.373333333333333,0,0,2,NA,"2"
127,1,1,1,0.493333333333333,0.386666666666667,0,0,2,NA,"2"
128,1,1,1,0.48,0.333333333333333,0,0,2,NA,"2"
129,1,1,1,0.426666666666667,0.346666666666667,0,0,2,NA,"2"
130,1,1,1,0.446666666666667,0.306666666666667,0,0,2,NA,"2"
131,1,1,1,0.46,0.386666666666667,0,0,2,NA,"2"
132,1,1,1,0.506666666666667,0.4,0,0,2,NA,"2"
133,1,1,1,0.513333333333333,0.293333333333333,0,0,2,NA,"2"
134,1,1,1,0.5,0.36,0,0,2,NA,"2"
135,1,1,1,0.486666666666667,0.4,0,0,2,NA,"2"
136,1,1,1,0.446666666666667,0.36,0,0,2,NA,"2"
